Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
Capri Global,Maharashtra,Nashik,Nashik,"Shree Mangal Apartment, No 1, Near Abb Circle, Mahatma Nagar, City: Nashik, District: Nashik, State: Maharashtra, PinCode: 422007",422007,19.994159,73.7516555
Capri Global,Gujarat,Anand,Anand,"Shop / Office Number - 404, Narayan Empire, Beside Panchal Hall, Near Old SvayamVar Party Hall, Vidyanagar Road, City: Anand, District: Anand, State: Gujarat, Pincode: 388120",388120,22.5540082,72.945257
Capri Global,Rajasthan,Rajsamand,Rajsamand,"Rev. Village Dhoinda, Khasra No: 551, Rajsamand, District - Rajsmand, Plot No: B-2, Near Indian Bank, Rajasthan - 313324",313324,25.04974,73.8829
Capri Global,Rajasthan,Shahpura-Bhilwara,Shahpura-Bhilwara,"Plot No 60 B, OPP New Bus Stand, Bhilwara- Shahpura, Bhilwara, Rajasthan - 311404",311404,25.611552,74.908868
Capri Global,Madhya Pradesh,Gwalior,Gwalior,"Office No 20002, 2nd floor, Vasundhara Tower, Kailash vihar, City Centre, Gwalior Landmark - Behind SP office Gwalior, Madhya Pradesh - 474002",474002,26.207606,78.189946
Capri Global,Rajasthan,Chomu,Chomu,"Shop No.09, Ground Floor, Paliwal Marg, Adjoint Of Utkarsh Small Finance Bank, Ashok Vihar, Jaipur Road, City: Chomu, District: Jaipur, State: Rajasthan, Pincode: 303702",303702,27.1582,75.723
Capri Global,Rajasthan,Nagaur,Nagaur,"OUTSIDE, Delhi Gate Rd, in front of TVS AGENCY, Nagaur, Rajasthan 341001",341001,27.199658,73.74865
Capri Global,Rajasthan,Dungarpur,Dungarpur,"HMD Plaza, 1st Floor, Laxmi Nagar, Near City Hospital, Opposite H P Petrol Pump, City: Dungarpur, District: Dungarpur, State: Rajasthan, PinCode: 314001",314001,23.8549,73.7113
Capri Global,Haryana,Faridabad,Faridabad,"2nd Floor, SCO 89, Sector-16, Huda Market Faridabad, Haryana –  121002.",121002,28.412001,77.3198
Capri Global,Gujarat,Jamnagar,Jamnagar,"Office No. A 205, 2nd Floor, Kuber Avenue, Near Gurudwara Circle, Indira Marg, Above Vodafone, Jamnagar, Gujarat - 361001",361001,22.473829,70.065509
